Date,Ticker,Open,High,Low,Close,Adj Close,Volume,RSI,L3,H3,BullishEngulfing,BearishEngulfing,Strategy,Setup,EntryTrigger,Reason
2025-12-29,C,120.36,120.57,117.98,118.13,118.13,11000568.0,74.09733124018837,118.07,122.84,False,False,channel_up_long,Channel Up Long,> signal candle high,Finviz channel up pattern; filtered by top dollar volume; GPT to set stop/target
2025-12-29,C,120.36,120.57,117.98,118.13,118.13,11000568.0,74.09733124018837,118.07,122.84,False,False,bull_flag_long,Bull Flag Long,> signal candle high,Finviz bull flag pattern; filtered by top dollar volume; GPT to set stop/target
2025-12-30,C,118.29,118.41,116.53,117.21,117.21,8636144.0,69.92827868852456,117.98,122.84,False,False,channel_up_long,Channel Up Long,> signal candle high,Finviz channel up pattern; filtered by top dollar volume; GPT to set stop/target
2025-12-30,C,118.29,118.41,116.53,117.21,117.21,8636144.0,69.92827868852456,117.98,122.84,False,False,bull_flag_long,Bull Flag Long,> signal candle high,Finviz bull flag pattern; filtered by top dollar volume; GPT to set stop/target
2025-12-31,C,117.4,117.62,116.37,116.69,116.69,6203335.0,65.23394994559303,116.53,122.0399,False,False,channel_up_long,Channel Up Long,> signal candle high,Finviz channel up pattern; filtered by top dollar volume; GPT to set stop/target
2025-12-31,C,117.4,117.62,116.37,116.69,116.69,6203335.0,65.23394994559303,116.53,122.0399,False,False,bull_flag_long,Bull Flag Long,> signal candle high,Finviz bull flag pattern; filtered by top dollar volume; GPT to set stop/target
2026-01-02,C,117.21,118.72,116.59,118.7,118.7,9245395.0,67.629179331307,116.37,120.57,False,False,channel_up_long,Channel Up Long,> signal candle high,Finviz channel up pattern; filtered by top dollar volume; GPT to set stop/target
2026-01-02,C,117.21,118.72,116.59,118.7,118.7,9245395.0,67.629179331307,116.37,120.57,False,False,bull_flag_long,Bull Flag Long,> signal candle high,Finviz bull flag pattern; filtered by top dollar volume; GPT to set stop/target
2026-01-05,C,119.31,124.1,119.3,123.3,123.3,19993410.0,73.68204283360791,116.37,118.72,False,False,channel_up_long,Channel Up Long,> signal candle high,Finviz channel up pattern; filtered by top dollar volume; GPT to set stop/target
2026-01-05,C,119.31,124.1,119.3,123.3,123.3,19993410.0,73.68204283360791,116.37,118.72,False,False,bull_flag_long,Bull Flag Long,> signal candle high,Finviz bull flag pattern; filtered by top dollar volume; GPT to set stop/target
2026-01-06,C,123.68,124.17,122.21,122.5,122.5,11940138.0,70.14119601328905,116.37,124.1,False,False,channel_up_long,Channel Up Long,> signal candle high,Finviz channel up pattern; filtered by top dollar volume; GPT to set stop/target
2026-01-06,C,123.68,124.17,122.21,122.5,122.5,11940138.0,70.14119601328905,116.37,124.1,False,False,bull_flag_long,Bull Flag Long,> signal candle high,Finviz bull flag pattern; filtered by top dollar volume; GPT to set stop/target
2026-01-07,C,122.31,122.58,120.695,121.37,121.37,11595812.0,71.29590544533559,116.59,124.17,False,False,channel_up_long,Channel Up Long,> signal candle high,Finviz channel up pattern; filtered by top dollar volume; GPT to set stop/target
2026-01-07,C,122.31,122.58,120.695,121.37,121.37,11595812.0,71.29590544533559,116.59,124.17,False,False,bull_flag_long,Bull Flag Long,> signal candle high,Finviz bull flag pattern; filtered by top dollar volume; GPT to set stop/target
2026-01-08,C,120.88,122.42,120.16,120.6,120.6,14801499.0,68.82207578253706,119.3,124.17,False,False,channel_up_long,Channel Up Long,> signal candle high,Finviz channel up pattern; filtered by top dollar volume; GPT to set stop/target
2026-01-08,C,120.88,122.42,120.16,120.6,120.6,14801499.0,68.82207578253706,119.3,124.17,False,False,bull_flag_long,Bull Flag Long,> signal candle high,Finviz bull flag pattern; filtered by top dollar volume; GPT to set stop/target
2026-01-09,C,120.94,121.74,120.15,121.32,121.32,7565715.0,67.96445196783748,120.16,124.17,False,False,channel_up_long,Channel Up Long,> signal candle high,Finviz channel up pattern; filtered by top dollar volume; GPT to set stop/target
2026-01-09,C,120.94,121.74,120.15,121.32,121.32,7565715.0,67.96445196783748,120.16,124.17,False,False,bull_flag_long,Bull Flag Long,> signal candle high,Finviz bull flag pattern; filtered by top dollar volume; GPT to set stop/target
2026-01-12,C,116.9,118.74,116.67,117.7,117.7,19926899.0,55.63045202220461,120.15,122.58,False,False,channel_up_long,Channel Up Long,> signal candle high,Finviz channel up pattern; filtered by top dollar volume; GPT to set stop/target
2026-01-12,C,116.9,118.74,116.67,117.7,117.7,19926899.0,55.63045202220461,120.15,122.58,False,False,bull_flag_long,Bull Flag Long,> signal candle high,Finviz bull flag pattern; filtered by top dollar volume; GPT to set stop/target
2026-01-13,C,117.72,118.23,115.54,116.3,116.3,18332310.0,46.17357845233004,116.67,122.42,False,True,channel_up_long,Channel Up Long,> signal candle high,Finviz channel up pattern; filtered by top dollar volume; GPT to set stop/target
2026-01-13,C,117.72,118.23,115.54,116.3,116.3,18332310.0,46.17357845233004,116.67,122.42,False,True,bull_flag_long,Bull Flag Long,> signal candle high,Finviz bull flag pattern; filtered by top dollar volume; GPT to set stop/target
2026-01-14,C,117.91,118.75,110.465,112.41,112.41,27984623.0,36.542164035425465,115.54,121.74,False,False,channel_up_long,Channel Up Long,> signal candle high,Finviz channel up pattern; filtered by top dollar volume; GPT to set stop/target
2026-01-14,C,117.91,118.75,110.465,112.41,112.41,27984623.0,36.542164035425465,115.54,121.74,False,False,bull_flag_long,Bull Flag Long,> signal candle high,Finviz bull flag pattern; filtered by top dollar volume; GPT to set stop/target
2026-01-15,C,113.85,117.955,112.75,117.46,117.46,18719687.0,42.89674289674288,110.465,118.75,False,False,channel_up_long,Channel Up Long,> signal candle high,Finviz channel up pattern; filtered by top dollar volume; GPT to set stop/target
2026-01-15,C,113.85,117.955,112.75,117.46,117.46,18719687.0,42.89674289674288,110.465,118.75,False,False,bull_flag_long,Bull Flag Long,> signal candle high,Finviz bull flag pattern; filtered by top dollar volume; GPT to set stop/target
2026-01-16,C,117.8,119.35,117.0,118.04,118.04,17153759.0,45.795053003533575,110.465,118.75,False,False,channel_up_long,Channel Up Long,> signal candle high,Finviz channel up pattern; filtered by top dollar volume; GPT to set stop/target
2026-01-16,C,117.8,119.35,117.0,118.04,118.04,17153759.0,45.795053003533575,110.465,118.75,False,False,bull_flag_long,Bull Flag Long,> signal candle high,Finviz bull flag pattern; filtered by top dollar volume; GPT to set stop/target
2026-01-20,C,114.46,116.52,112.39,112.8,112.8,20451279.0,41.472,110.465,119.35,False,False,channel_up_long,Channel Up Long,> signal candle high,Finviz channel up pattern; filtered by top dollar volume; GPT to set stop/target
2026-01-20,C,114.46,116.52,112.39,112.8,112.8,20451279.0,41.472,110.465,119.35,False,False,bull_flag_long,Bull Flag Long,> signal candle high,Finviz bull flag pattern; filtered by top dollar volume; GPT to set stop/target
2026-01-21,C,113.14,115.59,113.14,113.86,113.86,14199860.0,44.66390570245302,112.39,119.35,False,False,channel_up_long,Channel Up Long,> signal candle high,Finviz channel up pattern; filtered by top dollar volume; GPT to set stop/target
2026-01-21,C,113.14,115.59,113.14,113.86,113.86,14199860.0,44.66390570245302,112.39,119.35,False,False,bull_flag_long,Bull Flag Long,> signal candle high,Finviz bull flag pattern; filtered by top dollar volume; GPT to set stop/target
2026-01-22,C,114.57,116.64,114.05,115.66,115.66,11271463.0,48.42363024181206,112.39,119.35,False,False,channel_up_long,Channel Up Long,> signal candle high,Finviz channel up pattern; filtered by top dollar volume; GPT to set stop/target
2026-01-22,C,114.57,116.64,114.05,115.66,115.66,11271463.0,48.42363024181206,112.39,119.35,False,False,bull_flag_long,Bull Flag Long,> signal candle high,Finviz bull flag pattern; filtered by top dollar volume; GPT to set stop/target
2026-01-23,C,114.97,115.63,113.2,113.59,113.59,12164362.0,42.193706080048884,112.39,116.64,False,False,channel_up_long,Channel Up Long,> signal candle high,Finviz channel up pattern; filtered by top dollar volume; GPT to set stop/target
2026-01-23,C,114.97,115.63,113.2,113.59,113.59,12164362.0,42.193706080048884,112.39,116.64,False,False,bull_flag_long,Bull Flag Long,> signal candle high,Finviz bull flag pattern; filtered by top dollar volume; GPT to set stop/target
2026-01-26,C,113.9,115.48,113.86,114.82,114.82,11728656.0,35.55858310626702,113.14,116.64,False,False,channel_up_long,Channel Up Long,> signal candle high,Finviz channel up pattern; filtered by top dollar volume; GPT to set stop/target
2026-01-26,C,113.9,115.48,113.86,114.82,114.82,11728656.0,35.55858310626702,113.14,116.64,False,False,bull_flag_long,Bull Flag Long,> signal candle high,Finviz bull flag pattern; filtered by top dollar volume; GPT to set stop/target
2026-01-27,C,114.9,115.9672,113.7,114.79,114.79,11976849.0,36.51626442812173,113.2,116.64,False,False,channel_up_long,Channel Up Long,> signal candle high,Finviz channel up pattern; filtered by top dollar volume; GPT to set stop/target
2026-01-27,C,114.9,115.9672,113.7,114.79,114.79,11976849.0,36.51626442812173,113.2,116.64,False,False,bull_flag_long,Bull Flag Long,> signal candle high,Finviz bull flag pattern; filtered by top dollar volume; GPT to set stop/target
2026-01-28,C,114.6,115.71,113.14,114.2,114.2,11378325.0,37.219251336898395,113.2,115.9672,False,False,channel_up_long,Channel Up Long,> signal candle high,Finviz channel up pattern; filtered by top dollar volume; GPT to set stop/target
2026-01-28,C,114.6,115.71,113.14,114.2,114.2,11378325.0,37.219251336898395,113.2,115.9672,False,False,bull_flag_long,Bull Flag Long,> signal candle high,Finviz bull flag pattern; filtered by top dollar volume; GPT to set stop/target
2026-01-29,C,114.86,116.36,113.4,115.2,115.2,10200466.0,40.45261669024046,113.14,115.9672,False,False,channel_up_long,Channel Up Long,> signal candle high,Finviz channel up pattern; filtered by top dollar volume; GPT to set stop/target
2026-01-29,C,114.86,116.36,113.4,115.2,115.2,10200466.0,40.45261669024046,113.14,115.9672,False,False,bull_flag_long,Bull Flag Long,> signal candle high,Finviz bull flag pattern; filtered by top dollar volume; GPT to set stop/target
2025-12-22,CACC,466.8,471.7475,462.03,463.85,463.85,85284.0,48.46578508152524,450.465,468.39,False,False,channel_down_short,Channel Down Short,< signal candle low,Finviz channel down pattern; filtered by top dollar volume; GPT to set stop/target
2025-12-23,CACC,463.9,467.0,457.13,460.98,460.98,110586.0,40.749414519906324,450.465,471.7475,False,False,channel_down_short,Channel Down Short,< signal candle low,Finviz channel down pattern; filtered by top dollar volume; GPT to set stop/target
2025-12-24,CACC,461.11,463.4,450.88,457.33,457.33,56044.0,47.13193116634798,450.465,471.7475,False,False,channel_down_short,Channel Down Short,< signal candle low,Finviz channel down pattern; filtered by top dollar volume; GPT to set stop/target
2025-12-26,CACC,459.12,462.08,453.0,457.23,457.23,68871.0,43.698189815598056,450.88,471.7475,False,False,channel_down_short,Channel Down Short,< signal candle low,Finviz channel down pattern; filtered by top dollar volume; GPT to set stop/target
2025-12-29,CACC,453.81,459.665,449.78,455.47,455.47,104165.0,44.937369519833,450.88,467.0,False,False,channel_down_short,Channel Down Short,< signal candle low,Finviz channel down pattern; filtered by top dollar volume; GPT to set stop/target
2025-12-30,CACC,454.51,460.01,450.33,450.33,450.33,85885.0,41.69491525423729,449.78,463.4,False,False,channel_down_short,Channel Down Short,< signal candle low,Finviz channel down pattern; filtered by top dollar volume; GPT to set stop/target
2025-12-31,CACC,450.0,452.42,441.4801,443.46,443.46,143157.0,20.799557848194553,449.78,462.08,False,False,channel_down_short,Channel Down Short,< signal candle low,Finviz channel down pattern; filtered by top dollar volume; GPT to set stop/target
2026-01-02,CACC,444.41,454.57,439.235,453.92,453.92,182744.0,31.13887554060551,441.4801,460.01,False,False,channel_down_short,Channel Down Short,< signal candle low,Finviz channel down pattern; filtered by top dollar volume; GPT to set stop/target
2026-01-05,CACC,455.55,470.6699,455.0,460.24,460.24,177111.0,40.5733186328556,439.235,460.01,False,False,channel_down_short,Channel Down Short,< signal candle low,Finviz channel down pattern; filtered by top dollar volume; GPT to set stop/target
2026-01-06,CACC,461.7,471.22,456.99,465.64,465.64,166856.0,51.317523056653464,439.235,470.6699,False,False,channel_down_short,Channel Down Short,< signal candle low,Finviz channel down pattern; filtered by top dollar volume; GPT to set stop/target
2026-01-07,CACC,465.82,467.03,450.53,460.58,460.58,144090.0,55.04327857269031,439.235,471.22,False,True,channel_down_short,Channel Down Short,< signal candle low,Finviz channel down pattern; filtered by top dollar volume; GPT to set stop/target
